chromo	strand	start	end	count	alt3	alt5	alt3+5	skip	constitLevel	inclLevel	3usageLevel	5usageLevel	OnlyESTexonCount	genename
chr2	-	46910779	46910873	11	0	0	0	413	0.026	0.026	1	1	0	MCFD2
chr2	+	46994356	46994514	15	0	0	0	1	0.938	0.938	1	1	0	TTC7A
chr2	+	47021861	47021979	25	0	0	0	4	0.862	0.862	1	1	0	TTC7A
chr2	+	47023407	47023465	28	0	0	0	2	0.933	0.933	1	1	0	TTC7A
chr2	+	47024286	47024359	23	0	0	0	1	0.958	0.958	1	1	1	TTC7A
chr2	+	47029223	47029384	18	0	0	0	1	0.947	0.947	1	1	0	TTC7A
chr2	+	47046314	47046431	19	0	0	0	2	0.905	0.905	1	1	0	TTC7A
chr2	-	47162285	47162392	3420	0	0	0	3	0.999	0.999	1	1	124	CALM2
chr2	-	47170733	47170764	3251	0	0	0	8	0.998	0.998	1	1	163	"RP11-761B3.1,CALM2"
chr2	-	47172413	47172459	61	0	0	0	3227	0.019	0.019	1	1	0	CALM2
chr2	-	47332272	47332408	6	0	0	0	3	0.667	0.667	1	1	0	AC073283.4
chr2	-	47332933	47333026	10	0	0	0	3	0.769	0.769	1	1	0	AC073283.4
chr2	+	47410093	47410372	52	0	0	0	3	0.945	0.945	1	1	9	MSH2
chr2	+	47412413	47412560	53	0	0	0	2	0.964	0.964	1	1	2	MSH2
chr2	+	47416295	47416429	52	0	0	0	2	0.963	0.963	1	1	0	MSH2
chr2	+	47429741	47429941	42	0	0	0	2	0.955	0.955	1	1	1	MSH2
chr2	+	47445547	47445657	43	0	0	0	1	0.977	0.977	1	1	0	MSH2
chr2	+	47466657	47466808	41	0	0	0	1	0.976	0.976	1	1	1	MSH2
chr2	+	47790926	47791123	69	0	0	0	5	0.932	0.932	1	1	0	MSH6
chr2	+	47795893	47796063	27	0	0	0	4	0.871	0.871	1	1	0	MSH6
chr2	-	47820361	47820456	30	0	0	0	1	0.968	0.968	1	1	1	FBXO11
chr2	+	48328560	48328702	4	0	0	0	11	0.267	0.267	1	1	0	FOXN2
chr2	+	48495678	48495771	17	0	0	0	1	0.944	0.944	1	1	0	PPP1R21
chr2	+	48505563	48505596	13	0	0	0	3	0.812	0.812	1	1	1	PPP1R21
chr2	+	48620850	48620952	50	0	0	0	3	0.943	0.943	1	1	1	"STON1-GTF2A1L,GTF2A1L"
chr2	+	48642401	48642457	61	0	0	0	1	0.984	0.984	1	1	0	"STON1-GTF2A1L,GTF2A1L"
chr2	+	48645032	48645117	55	0	0	0	1	0.982	0.982	1	1	0	"STON1-GTF2A1L,GTF2A1L"
chr2	-	48729152	48729227	6	0	0	0	2	0.75	0.75	1	1	0	LHCGR
chr2	-	48968697	48968883	15	0	0	0	1	0.938	0.938	1	1	0	FSHR
chr2	-	48988976	48989054	19	0	0	0	1	0.95	0.95	1	1	0	FSHR
chr2	-	49068218	49068290	26	0	0	0	1	0.963	0.963	1	1	0	FSHR
chr2	-	50054954	50055044	4	0	0	0	7	0.364	0.364	1	1	0	NRXN1
chr2	-	50506494	50506617	10	0	0	0	1	0.909	0.909	1	1	0	NRXN1
chr2	-	50528624	50528651	9	0	0	0	3	0.75	0.75	1	1	0	NRXN1
chr2	-	50531226	50531430	8	0	0	0	1	0.889	0.889	1	1	0	NRXN1
chr2	-	50538252	50538636	10	0	0	0	1	0.909	0.909	1	1	0	NRXN1
chr2	-	53728711	53728847	50	0	0	0	5	0.909	0.909	1	1	0	"GPR75-ASB3,ASB3"
chr2	-	53729457	53729570	77	0	0	0	5	0.939	0.939	1	1	2	"GPR75-ASB3,ASB3"
chr2	+	53808298	53808460	22	0	0	0	10	0.688	0.688	1	1	1	ERLEC1
chr2	+	53814542	53814620	35	0	0	0	1	0.972	0.972	1	1	1	ERLEC1
chr2	-	53910074	53910130	13	0	0	0	1	0.929	0.929	1	1	0	PSME4
chr2	-	53919150	53919246	12	0	0	0	1	0.923	0.923	1	1	0	PSME4
chr2	-	53920192	53920350	11	0	0	0	1	0.917	0.917	1	1	0	PSME4
chr2	-	53920888	53921104	13	0	0	0	1	0.929	0.929	1	1	0	PSME4
chr2	-	53922516	53922584	19	0	0	0	1	0.95	0.95	1	1	0	PSME4
chr2	-	53923048	53923118	20	0	0	0	1	0.952	0.952	1	1	0	PSME4
chr2	-	53923320	53923419	18	0	0	0	1	0.947	0.947	1	1	0	PSME4
chr2	-	53925538	53925689	13	0	0	0	2	0.867	0.867	1	1	0	PSME4
chr2	-	53925958	53926023	15	0	0	0	1	0.938	0.938	1	1	0	PSME4
chr2	-	53927393	53927483	12	0	0	0	1	0.923	0.923	1	1	0	PSME4
chr2	-	53928116	53928303	12	0	0	0	1	0.923	0.923	1	1	0	PSME4
chr2	-	53931834	53932100	10	0	0	0	1	0.909	0.909	1	1	0	PSME4
chr2	-	53932667	53932760	10	0	0	0	1	0.909	0.909	1	1	0	PSME4
chr2	-	53934604	53934727	8	0	0	0	1	0.889	0.889	1	1	0	PSME4
chr2	-	53936086	53936161	9	0	0	0	1	0.9	0.9	1	1	0	PSME4
chr2	-	53936763	53936827	11	0	0	0	1	0.917	0.917	1	1	0	PSME4
chr2	-	53937390	53937540	11	0	0	0	1	0.917	0.917	1	1	0	PSME4
chr2	-	53939955	53940000	11	0	0	0	2	0.846	0.846	1	1	0	PSME4
chr2	-	53948420	53948537	11	0	0	0	1	0.917	0.917	1	1	0	PSME4
chr2	+	54050957	54051050	9	0	0	0	1	0.9	0.9	1	1	0	ACYP2
chr2	+	54358958	54359074	15	0	0	0	3	0.833	0.833	1	1	0	C2orf73
chr2	-	54973820	54973867	309	0	0	0	2	0.994	0.994	1	1	43	RTN4
chr2	-	54974694	54974764	275	0	0	0	2	0.993	0.993	1	1	76	RTN4
chr2	-	55028163	55028220	38	0	0	0	38	0.5	0.5	1	1	0	RTN4
chr2	-	55180509	55180712	11	0	0	0	2	0.846	0.846	1	1	0	CLHC1
chr2	-	55181569	55181744	9	0	0	0	4	0.692	0.692	1	1	0	CLHC1
chr2	-	55206269	55206376	10	0	0	0	3	0.769	0.769	1	1	0	CLHC1
chr2	-	55208625	55208710	8	0	0	0	8	0.5	0.5	1	1	0	CLHC1
chr2	-	55209403	55209516	10	0	0	0	7	0.588	0.588	1	1	0	CLHC1
chr2	-	55209629	55209831	8	0	0	0	7	0.533	0.533	1	1	0	CLHC1
chr2	-	55212672	55212806	7	0	0	0	7	0.5	0.5	1	1	0	CLHC1
chr2	-	55217810	55217998	9	0	0	0	7	0.562	0.562	1	1	0	CLHC1
chr2	-	55222234	55222493	17	0	0	0	9	0.654	0.654	1	1	0	CLHC1
chr2	-	55228031	55228204	10	0	0	0	18	0.357	0.357	1	1	0	CLHC1
chr2	-	55254040	55254201	37	0	0	0	2	0.949	0.949	1	1	0	MTIF2
chr2	-	55301871	55302072	18	0	0	0	2	0.9	0.9	1	1	0	CCDC88A
chr2	-	55303068	55303152	11	0	0	0	15	0.423	0.423	1	1	0	CCDC88A
chr2	-	55317205	55317349	17	0	0	0	1	0.944	0.944	1	1	0	CCDC88A
chr2	-	55322527	55322692	15	0	0	0	2	0.882	0.882	1	1	1	CCDC88A
chr2	+	55522101	55522166	101	0	0	0	3	0.971	0.971	1	1	3	CFAP36
chr2	-	55573618	55573777	23	0	0	0	5	0.821	0.821	1	1	1	PPP4R3B
chr2	-	55578246	55578342	8	0	0	0	16	0.333	0.333	1	1	0	PPP4R3B
chr2	-	55598415	55599039	9	0	0	0	3	0.75	0.75	1	1	0	PPP4R3B
chr2	-	55656304	55656371	24	0	0	0	1	0.96	0.96	1	1	1	PNPT1
chr2	-	55876622	55876742	45	0	0	0	5	0.9	0.9	1	1	1	EFEMP1
chr2	-	55877745	55877865	41	0	0	0	5	0.891	0.891	1	1	2	EFEMP1
chr2	+	56170000	56170195	4	0	0	0	1	0.8	0.8	1	1	0	"RP11-481J13.1,RP11-482H16.1"
chr2	+	56372343	56372478	5	0	0	0	3	0.625	0.625	1	1	0	CCDC85A
chr2	+	56375815	56375935	5	0	0	0	3	0.625	0.625	1	1	0	CCDC85A
chr2	+	58025664	58025770	8	0	0	0	1	0.889	0.889	1	1	0	VRK2
chr2	+	58026743	58026861	5	0	0	0	4	0.556	0.556	1	1	0	VRK2
chr2	+	58058351	58058488	8	0	0	0	64	0.111	0.111	1	1	0	VRK2
chr2	+	58086338	58086426	60	0	0	0	2	0.968	0.968	1	1	4	VRK2
chr2	+	58088340	58088446	45	0	0	0	1	0.978	0.978	1	1	2	VRK2
chr2	+	58089630	58089723	39	0	0	0	1	0.975	0.975	1	1	2	VRK2
chr2	+	58154753	58154802	4	0	0	0	36	0.1	0.1	1	1	3	VRK2
chr2	-	58162865	58162947	15	0	0	0	1	0.938	0.938	1	1	0	FANCL
chr2	-	58163433	58163517	18	0	0	0	1	0.947	0.947	1	1	0	FANCL
chr2	-	58221941	58222042	133	0	0	0	4	0.971	0.971	1	1	2	FANCL
chr2	-	58229813	58229874	136	0	0	0	7	0.951	0.951	1	1	1	FANCL
chr2	-	58232053	58232112	132	0	0	0	7	0.95	0.95	1	1	1	FANCL
chr2	+	58656649	58656711	13	0	0	0	3	0.812	0.812	1	1	0	LINC01122
chr2	+	60771518	60771630	18	0	0	0	3	0.857	0.857	1	1	0	PAPOLG
chr2	+	60780706	60780779	15	0	0	0	1	0.938	0.938	1	1	0	PAPOLG
chr2	+	60787510	60787620	22	0	0	0	1	0.957	0.957	1	1	0	PAPOLG
chr2	+	60794709	60794775	17	0	0	0	1	0.944	0.944	1	1	1	PAPOLG
chr2	-	60965422	60965484	7	0	0	0	1	0.875	0.875	1	1	0	PUS10
chr2	+	61073457	61073551	8	0	0	0	3	0.727	0.727	1	1	0	KIAA1841
chr2	+	61159317	61159439	4	0	0	0	2	0.667	0.667	1	1	0	C2orf74
chr2	+	61162841	61162955	9	0	0	0	2	0.818	0.818	1	1	0	"C2orf74,RP11-493E12.3"
chr2	-	61188909	61189069	36	0	0	0	2	0.947	0.947	1	1	1	USP34
chr2	-	61190270	61190414	38	0	0	0	3	0.927	0.927	1	1	0	USP34
chr2	-	61190517	61190658	45	0	0	0	2	0.957	0.957	1	1	0	USP34
chr2	-	61192900	61192980	48	0	0	0	2	0.96	0.96	1	1	1	USP34
chr2	-	61203139	61203263	40	0	0	0	7	0.851	0.851	1	1	0	USP34
chr2	-	61204255	61204380	38	0	0	0	7	0.844	0.844	1	1	0	USP34
chr2	-	61222618	61222663	41	0	0	0	1	0.976	0.976	1	1	0	USP34
chr2	-	61223059	61223164	26	0	0	0	1	0.963	0.963	1	1	1	USP34
chr2	-	61223247	61223296	27	0	0	0	1	0.964	0.964	1	1	1	USP34
chr2	-	61227066	61227218	25	0	0	0	1	0.962	0.962	1	1	1	USP34
chr2	-	61228644	61228719	26	0	0	0	1	0.963	0.963	1	1	1	USP34
chr2	-	61228826	61228995	18	0	0	0	1	0.947	0.947	1	1	0	USP34
chr2	-	61229547	61229633	16	0	0	0	1	0.941	0.941	1	1	0	USP34
chr2	-	61232451	61232532	15	0	0	0	1	0.938	0.938	1	1	0	USP34
chr2	-	61235844	61235910	14	0	0	0	1	0.933	0.933	1	1	0	USP34
chr2	-	61236025	61236073	16	0	0	0	1	0.941	0.941	1	1	0	USP34
chr2	-	61236160	61236236	17	0	0	0	1	0.944	0.944	1	1	0	USP34
chr2	-	61236324	61236389	14	0	0	0	1	0.933	0.933	1	1	0	USP34
chr2	-	61241559	61241655	16	0	0	0	1	0.941	0.941	1	1	1	USP34
chr2	-	61241765	61241819	21	0	0	0	1	0.955	0.955	1	1	0	USP34
chr2	-	61245209	61245288	17	0	0	0	1	0.944	0.944	1	1	0	USP34
chr2	-	61246323	61246477	16	0	0	0	1	0.941	0.941	1	1	0	USP34
chr2	-	61248510	61248683	14	0	0	0	1	0.933	0.933	1	1	0	USP34
chr2	-	61256383	61256478	15	0	0	0	1	0.938	0.938	1	1	0	USP34
chr2	-	61256872	61256950	12	0	0	0	1	0.923	0.923	1	1	0	USP34
chr2	-	61257051	61257108	11	0	0	0	1	0.917	0.917	1	1	1	USP34
chr2	-	61257203	61257350	10	0	0	0	1	0.909	0.909	1	1	1	USP34
chr2	-	61259710	61259776	11	0	0	0	1	0.917	0.917	1	1	0	USP34
chr2	-	61265396	61265557	10	0	0	0	1	0.909	0.909	1	1	0	USP34
chr2	-	61265983	61266167	12	0	0	0	1	0.923	0.923	1	1	0	USP34
chr2	-	61278164	61278285	10	0	0	0	1	0.909	0.909	1	1	1	USP34
chr2	-	61278387	61278443	10	0	0	0	1	0.909	0.909	1	1	0	USP34
chr2	-	61280243	61280348	6	0	0	0	1	0.857	0.857	1	1	0	USP34
chr2	-	61283408	61283449	7	0	0	0	1	0.875	0.875	1	1	0	USP34
chr2	-	61284874	61284957	7	0	0	0	1	0.875	0.875	1	1	0	USP34
chr2	-	61288676	61288877	7	0	0	0	1	0.875	0.875	1	1	0	USP34
chr2	-	61293463	61293550	9	0	0	0	1	0.9	0.9	1	1	0	USP34
chr2	-	61294948	61295032	6	0	0	0	1	0.857	0.857	1	1	0	USP34
chr2	-	61295167	61295290	6	0	0	0	1	0.857	0.857	1	1	0	USP34
chr2	-	61490641	61490776	83	0	0	0	2	0.976	0.976	1	1	3	XPO1
chr2	+	62000700	62000982	57	0	0	0	2	0.966	0.966	1	1	2	COMMD1
chr2	+	62747394	62747452	40	0	0	0	1	0.976	0.976	1	1	1	EHBP1
chr2	+	62764265	62764361	33	0	0	0	1	0.971	0.971	1	1	0	EHBP1
chr2	+	62771338	62771392	29	0	0	0	1	0.967	0.967	1	1	0	EHBP1
chr2	+	62858405	62858510	4	0	0	0	16	0.2	0.2	1	1	0	EHBP1
chr2	+	62955516	62955660	20	0	0	0	1	0.952	0.952	1	1	1	EHBP1
chr2	+	62987930	62988038	9	0	0	0	11	0.45	0.45	1	1	1	EHBP1
chr2	-	63046036	63046141	5	0	0	0	1	0.833	0.833	1	1	0	AC009501.4
chr2	-	63571374	63571626	5	0	0	0	38	0.116	0.116	1	1	0	WDPCP
chr2	+	63594487	63594586	661	0	0	0	10	0.985	0.985	1	1	6	MDH1
chr2	+	63842538	63842599	62	0	0	0	765	0.075	0.075	1	1	2	UGP2
chr2	+	63857828	63857936	633	0	0	0	7	0.989	0.989	1	1	3	UGP2
chr2	-	63947382	63947490	13	0	0	0	1	0.929	0.929	1	1	0	VPS54
chr2	-	64096124	64096313	20	0	0	0	1	0.952	0.952	1	1	0	PELI1
chr2	-	64096412	64096610	21	0	0	0	1	0.955	0.955	1	1	2	PELI1
chr2	-	64100397	64100499	24	0	0	0	2	0.923	0.923	1	1	0	PELI1
chr2	-	64104700	64104830	41	0	0	0	5	0.891	0.891	1	1	0	PELI1
chr2	-	64108239	64108379	125	0	0	0	1	0.992	0.992	1	1	3	PELI1
chr2	+	64455343	64455415	64	0	0	0	1	0.985	0.985	1	1	1	LGALSL
chr2	+	64455588	64455677	71	0	0	0	1	0.986	0.986	1	1	0	LGALSL
chr2	+	64551442	64553409	4	0	0	0	1	0.8	0.8	1	1	1	AFTPH
chr2	+	64579485	64579546	28	0	0	0	2	0.933	0.933	1	1	0	AFTPH
chr2	+	64581189	64581273	4	0	0	0	26	0.133	0.133	1	1	0	AFTPH
chr2	+	65016439	65016673	23	0	0	0	3	0.885	0.885	1	1	2	SLC1A4
chr2	+	65077867	65077964	12	0	0	0	1	0.923	0.923	1	1	0	CEP68
chr2	-	65097970	65098066	528	0	0	0	7	0.987	0.987	1	1	16	RAB1A
chr2	-	65316733	65316883	22	0	0	0	1	0.957	0.957	1	1	1	SPRED2
chr2	-	65334604	65334773	50	0	0	0	3	0.943	0.943	1	1	0	SPRED2
chr2	+	65469513	65469611	4	0	0	0	1	0.8	0.8	1	1	0	AC074391.1
chr2	+	66440561	66440612	28	0	0	0	1	0.966	0.966	1	1	0	MEIS1
chr2	+	66441413	66441464	32	0	0	0	1	0.97	0.97	1	1	0	MEIS1
chr2	+	66464108	66464220	47	0	0	0	2	0.959	0.959	1	1	2	MEIS1
chr2	+	66512148	66512294	40	0	0	0	8	0.833	0.833	1	1	0	MEIS1
chr2	+	66569049	66569145	12	0	0	0	4	0.75	0.75	1	1	1	MEIS1
chr2	+	66697447	66697503	4	0	0	0	1	0.8	0.8	1	1	0	AC007392.3
chr2	+	66713449	66713541	4	0	0	0	1	0.8	0.8	1	1	0	AC007392.3
chr2	-	68186467	68186652	16	0	0	0	1	0.941	0.941	1	1	1	"RP11-474G23.1,PPP3R1"
chr2	-	68187254	68187314	20	0	0	0	1	0.952	0.952	1	1	0	"RP11-474G23.1,PPP3R1"
chr2	-	68188513	68188690	19	0	0	0	1	0.95	0.95	1	1	2	"RP11-474G23.1,PPP3R1"
chr2	+	68490189	68490261	13	0	0	0	2	0.867	0.867	1	1	0	APLF
chr2	+	68545186	68545312	8	0	0	0	1	0.889	0.889	1	1	0	APLF
chr2	+	68757637	68757730	5	0	0	0	60	0.077	0.077	1	1	0	ARHGAP25
chr2	+	68782232	68782320	59	0	0	0	2	0.967	0.967	1	1	0	ARHGAP25
chr2	+	68787839	68787956	30	0	0	0	8	0.789	0.789	1	1	0	ARHGAP25
chr2	+	69071753	69071787	68	0	0	0	2	0.971	0.971	1	1	2	ANTXR1
chr2	-	69400363	69400538	48	0	0	0	3	0.941	0.941	1	1	1	NFU1
chr2	-	69423581	69423717	69	0	0	0	9	0.885	0.885	1	1	1	NFU1
chr2	-	69505568	69505673	7	0	0	0	2	0.778	0.778	1	1	1	AAK1
chr2	-	69507420	69507578	6	0	0	0	2	0.75	0.75	1	1	0	AAK1
chr2	-	69514470	69514749	10	0	0	0	2	0.833	0.833	1	1	0	AAK1
chr2	+	69763033	69763076	4	0	0	0	12	0.25	0.25	1	1	0	ANXA4
chr2	+	69788053	69788141	295	0	0	0	2	0.993	0.993	1	1	3	ANXA4
chr2	-	69793702	69793803	4	0	0	0	1	0.8	0.8	1	1	0	onlyEST
chr2	+	69807905	69807996	261	0	0	0	1	0.996	0.996	1	1	1	ANXA4
chr2	+	69812652	69812709	89	0	0	0	1	0.989	0.989	1	1	3	ANXA4
chr2	+	69816100	69816194	64	0	0	0	1	0.985	0.985	1	1	0	ANXA4
chr2	+	69921735	69921765	51	0	0	0	4	0.927	0.927	1	1	2	MXD1
chr2	-	69988741	69988838	4	0	0	0	5	0.444	0.444	1	1	0	PCBP1-AS1
chr2	-	69996685	69996888	8	0	0	0	2	0.8	0.8	1	1	0	PCBP1-AS1
chr2	-	70018014	70018131	6	0	0	0	26	0.188	0.188	1	1	0	PCBP1-AS1
chr2	-	70032132	70032255	27	0	0	0	31	0.466	0.466	1	1	0	PCBP1-AS1
chr2	-	70059642	70059680	35	0	0	0	49	0.417	0.417	1	1	0	PCBP1-AS1
chr2	-	70215370	70215494	14	0	0	0	2	0.875	0.875	1	1	2	TIA1
chr2	-	70216207	70216292	18	0	0	0	2	0.9	0.9	1	1	1	TIA1
chr2	-	70216403	70216499	23	0	0	0	2	0.92	0.92	1	1	4	TIA1
chr2	-	70227734	70227822	31	0	0	0	1	0.969	0.969	1	1	2	TIA1
chr2	-	70229058	70229091	33	0	0	0	8	0.805	0.805	1	1	0	TIA1
chr2	-	70229263	70229318	44	0	0	0	1	0.978	0.978	1	1	0	TIA1
chr2	+	70261211	70261386	130	0	0	0	1	0.992	0.992	1	1	2	PCYOX1
chr2	-	70291280	70291309	4	0	0	0	327	0.012	0.012	1	1	0	SNRPG
chr2	-	70704320	70704459	38	0	0	0	1	0.974	0.974	1	1	1	ADD2
chr2	-	70706225	70706442	45	0	0	0	1	0.978	0.978	1	1	2	ADD2
chr2	-	70947533	70947671	9	0	0	0	3	0.75	0.75	1	1	0	ATP6V1B1-AS1
chr2	+	70979660	70979860	11	0	0	0	1	0.917	0.917	1	1	1	ANKRD53
chr2	+	70981935	70982100	7	0	0	0	2	0.778	0.778	1	1	0	ANKRD53
chr2	-	70989748	70989816	92	0	0	0	1	0.989	0.989	1	1	0	"TEX261,AC007040.11"
chr2	-	70991829	70991983	80	0	0	0	14	0.851	0.851	1	1	0	"TEX261,AC007040.11"
chr2	+	71070740	71070839	144	0	0	0	6	0.96	0.96	1	1	7	NAGK
chr2	+	71132897	71133576	6	0	0	0	1	0.857	0.857	1	1	1	MPHOSPH10
chr2	+	71133947	71134105	18	0	0	0	1	0.947	0.947	1	1	0	MPHOSPH10
chr2	+	71134625	71134797	22	0	0	0	1	0.957	0.957	1	1	1	MPHOSPH10
chr2	-	71189844	71190021	23	0	0	0	1	0.958	0.958	1	1	0	PAIP2B
chr2	-	71202451	71202600	23	0	0	0	1	0.958	0.958	1	1	0	PAIP2B
chr2	+	71355718	71355780	40	0	0	0	2	0.952	0.952	1	1	1	ZNF638
chr2	+	71422813	71424038	9	0	0	0	4	0.692	0.692	1	1	0	ZNF638
chr2	+	71513239	71513332	7	0	0	0	10	0.412	0.412	1	1	0	DYSF
chr2	+	71549349	71549391	8	0	0	0	16	0.333	0.333	1	1	0	DYSF
chr2	+	71602775	71602805	51	0	0	0	1	0.981	0.981	1	1	0	DYSF
chr2	+	71620546	71620609	16	0	0	0	18	0.471	0.471	1	1	0	DYSF
chr2	-	72143988	72144213	22	0	0	0	4	0.846	0.846	1	1	0	CYP26B1
chr2	-	72182893	72182905	6	0	0	0	19	0.24	0.24	1	1	0	EXOC6B
chr2	-	72733070	72733118	15	0	0	0	2	0.882	0.882	1	1	0	EXOC6B
chr2	-	72961130	72961248	26	0	0	0	8	0.765	0.765	1	1	0	SFXN5
chr2	-	72968447	72968533	43	0	0	0	1	0.977	0.977	1	1	0	SFXN5
chr2	-	72971569	72971685	44	0	0	0	3	0.936	0.936	1	1	0	SFXN5
chr2	-	72998948	72999014	89	0	0	0	1	0.989	0.989	1	1	5	SFXN5
chr2	-	73000430	73000487	182	0	0	0	1	0.995	0.995	1	1	1	SFXN5
chr2	-	73022521	73022576	200	0	0	0	4	0.98	0.98	1	1	1	SFXN5
chr2	-	73058527	73058596	202	0	0	0	1	0.995	0.995	1	1	2	SFXN5
chr2	+	73223946	73224003	26	0	0	0	1	0.963	0.963	1	1	0	SMYD5
chr2	+	73224865	73224960	24	0	0	0	1	0.96	0.96	1	1	0	SMYD5
chr2	+	73235549	73235645	13	0	0	0	2377	0.005	0.005	1	1	1	CCT7
chr2	+	73247761	73247926	406	0	0	0	1	0.998	0.998	1	1	17	CCT7
chr2	+	73248990	73249179	291	0	0	0	1	0.997	0.997	1	1	4	CCT7
chr2	+	73550266	73550437	16	0	0	0	2	0.889	0.889	1	1	0	ALMS1
chr2	-	73766417	73766594	15	0	0	0	2	0.882	0.882	1	1	2	DUSP11
chr2	-	73767160	73767207	35	0	0	0	2	0.946	0.946	1	1	0	DUSP11
chr2	+	73829404	73829510	12	0	0	0	10	0.545	0.545	1	1	0	STAMBP
chr2	+	73902359	73902488	371	0	0	0	13	0.966	0.966	1	1	11	ACTG2
chr2	+	73908672	73908783	381	0	0	0	2	0.995	0.995	1	1	11	ACTG2
chr2	+	73916583	73916765	43	0	0	0	1	0.977	0.977	1	1	1	ACTG2
chr2	+	73932597	73932683	4	0	0	0	190	0.021	0.021	1	1	0	DGUOK
chr2	+	73938909	73939022	65	0	0	0	119	0.353	0.353	1	1	1	DGUOK
chr2	+	73957124	73957240	52	0	0	0	75	0.409	0.409	1	1	3	DGUOK
chr2	-	74142271	74142360	32	0	0	0	21	0.604	0.604	1	1	1	BOLA3
chr2	-	74159090	74159254	42	0	0	0	1	0.977	0.977	1	1	1	MOB1A
chr2	+	74201381	74201479	61	0	0	0	348	0.149	0.149	1	1	2	MTHFD2
chr2	+	74207703	74207826	382	0	0	0	1	0.997	0.997	1	1	4	MTHFD2
chr2	-	74226956	74227130	9	0	0	0	1	0.9	0.9	1	1	0	"SLC4A5,RP11-287D1.3"
chr2	-	74227809	74227878	10	0	0	0	1	0.909	0.909	1	1	0	"SLC4A5,RP11-287D1.3"
chr2	-	74232468	74232647	10	0	0	0	2	0.833	0.833	1	1	0	"SLC4A5,RP11-287D1.3"
chr2	-	74235100	74235214	9	0	0	0	5	0.643	0.643	1	1	0	"SLC4A5,RP11-287D1.3"
chr2	-	74304488	74304680	8	0	0	0	1	0.889	0.889	1	1	0	"SLC4A5,RP11-287D1.3"
chr2	-	74314944	74315025	10	0	0	0	1	0.909	0.909	1	1	0	"SLC4A5,RP11-287D1.3"
chr2	-	74328119	74328186	6	0	0	0	2	0.75	0.75	1	1	0	"SLC4A5,RP11-287D1.3"
chr2	-	74362051	74362141	101	0	0	0	1	0.99	0.99	1	1	0	"RP11-287D1.3,DCTN1"
chr2	-	74362649	74362729	110	0	0	0	1	0.991	0.991	1	1	0	"RP11-287D1.3,DCTN1"
chr2	-	74362993	74363177	78	0	0	0	1	0.987	0.987	1	1	3	"RP11-287D1.3,DCTN1"
chr2	-	74365514	74365657	69	0	0	0	1	0.986	0.986	1	1	5	DCTN1
chr2	-	74366243	74366375	95	0	0	0	1	0.99	0.99	1	1	4	DCTN1
chr2	-	74366782	74366932	98	0	0	0	2	0.98	0.98	1	1	5	DCTN1
chr2	-	74367044	74367107	106	0	0	0	2	0.981	0.981	1	1	1	DCTN1
chr2	-	74367351	74367420	85	0	0	0	2	0.977	0.977	1	1	3	DCTN1
chr2	-	74367970	74368131	60	0	0	0	2	0.968	0.968	1	1	2	DCTN1
chr2	-	74368727	74368880	80	0	0	0	2	0.976	0.976	1	1	2	DCTN1
chr2	-	74369097	74369214	96	0	0	0	2	0.98	0.98	1	1	2	DCTN1
chr2	-	74369299	74369491	87	0	0	0	1	0.989	0.989	1	1	5	DCTN1
chr2	-	74370465	74370544	99	0	0	0	3	0.971	0.971	1	1	2	DCTN1
chr2	-	74370978	74371176	100	0	0	0	2	0.98	0.98	1	1	3	DCTN1
chr2	-	74371536	74371728	219	0	0	0	2	0.991	0.991	1	1	8	DCTN1
chr2	-	74372927	74372948	322	0	0	0	180	0.641	0.641	1	1	0	DCTN1
chr2	-	74374322	74374340	58	0	0	0	192	0.232	0.232	1	1	6	DCTN1
chr2	-	74377431	74377466	245	0	0	0	4	0.984	0.984	1	1	2	DCTN1
chr2	-	74377647	74377726	262	0	0	0	6	0.978	0.978	1	1	6	DCTN1
chr2	+	74391477	74391615	4	0	0	0	4	0.5	0.5	1	1	0	DCTN1-AS1
chr2	+	74422869	74422932	155	0	0	0	1	0.994	0.994	1	1	2	WDR54
chr2	+	74424874	74424975	47	0	0	0	2	0.959	0.959	1	1	7	WDR54
chr2	-	74430615	74430677	73	0	0	0	1	0.986	0.986	1	1	3	RTKN
chr2	-	74439550	74439977	11	0	0	0	64	0.147	0.147	1	1	3	RTKN
chr2	-	74464495	74464722	49	0	0	0	14	0.778	0.778	1	1	2	MOGS
chr2	-	74464895	74464987	15	0	0	0	4	0.789	0.789	1	1	5	MOGS
chr2	-	74472357	74472470	88	0	0	0	4	0.957	0.957	1	1	1	"CCDC142,MRPL53"
chr2	+	74490024	74490127	88	0	0	0	22	0.8	0.8	1	1	3	TTC31
chr2	-	74505951	74506057	36	0	0	0	1	0.973	0.973	1	1	0	PCGF1
chr2	-	74506180	74506252	36	0	0	0	1	0.973	0.973	1	1	0	PCGF1
chr2	-	74525492	74525748	18	0	0	0	2	0.9	0.9	1	1	0	DQX1
chr2	-	74527470	74527590	112	0	0	0	1	0.991	0.991	1	1	6	AUP1
chr2	-	74528416	74528489	215	0	0	0	3	0.986	0.986	1	1	10	AUP1
chr2	-	74528750	74528935	178	0	0	0	4	0.978	0.978	1	1	18	AUP1
chr2	-	74528750	74529282	15	0	0	0	2	0.882	0.882	1	1	21	AUP1
chr2	-	74529361	74529499	279	0	0	0	1	0.996	0.996	1	1	4	AUP1
